id,pilot,planet,passenger,trip_completed,trip_requested,trip_started,trip_ended,price,pilot_rating,passenger_rating
7432,9,2,773,1,1513548476.0,1513549185.0,1513551702.0,955.0,4.0,4.0
7434,39,3,16,1,1513138491.0,1513139077.0,1513140509.0,629.0,5.0,1.0
7435,16,6,432,1,1507094196.0,1507094350.0,1507096629.0,883.0,5.0,5.0
7436,62,4,914,1,1507600321.0,1507601092.0,1507604312.0,1165.0,5.0,4.0
7437,28,5,601,1,1514505120.0,1514505236.0,1514507615.0,913.0,5.0,3.0
7439,49,0,51,1,1513460262.0,1513460852.0,1513462666.0,744.0,5.0,5.0
7440,67,2,988,0,1514753744.0,1514754516.0,1514756832.0,894.0,5.0,5.0
7441,45,3,730,1,1502859265.0,1502860047.0,1502861533.0,645.0,1.0,5.0
7443,9,2,188,1,1514449761.0,1514450526.0,1514453673.0,1427.0,4.0,4.0
7444,19,6,185,1,1509129654.0,1509129888.0,1509133062.0,1437.0,5.0,2.0
7445,18,3,895,1,1513552661.0,1513553305.0,1513553909.0,381.0,3.0,1.0
7446,92,3,205,1,1507739834.0,1507740258.0,1507742831.0,1203.0,3.0,3.0
7447,66,3,133,1,1511726176.0,1511726892.0,1511728458.0,810.0,5.0,4.0
7448,49,0,582,1,1513138014.0,1513138275.0,1513141682.0,1222.0,5.0,2.0
7449,24,6,322,1,1511489210.0,1511489291.0,1511490616.0,597.0,5.0,4.0
7450,37,5,916,1,1510062274.0,1510062914.0,1510063936.0,598.0,5.0,1.0
7451,27,5,281,1,1513334228.0,1513334760.0,1513337972.0,1452.0,5.0,5.0
7452,28,5,451,1,1513263690.0,1513263964.0,1513266804.0,1307.0,5.0,5.0
7453,21,2,0,1,1512228787.0,1512229464.0,1512230317.0,532.0,5.0,5.0
7454,77,6,733,1,1510989039.0,1510989325.0,1510991808.0,944.0,2.0,5.0
7455,68,2,484,1,1514430538.0,1514430812.0,1514431671.0,457.0,5.0,5.0
7456,45,3,504,1,1504651827.0,1504652526.0,1504654001.0,642.0,5.0,5.0
7457,33,2,630,1,1498624463.0,1498624969.0,1498626438.0,640.0,4.0,1.0
7458,21,2,173,1,1514659203.0,1514659624.0,1514662414.0,1288.0,5.0,5.0
7459,17,5,216,1,1509588417.0,1509589013.0,1509589551.0,361.0,5.0,5.0
7460,19,6,473,1,1507819810.0,1507820393.0,1507822148.0,884.0,5.0,5.0
7461,26,2,206,1,1511436077.0,1511436396.0,1511438378.0,972.0,5.0,5.0
7462,50,4,411,1,1508248841.0,1508249733.0,1508252780.0,1388.0,5.0,5.0
7463,84,3,121,1,1503945097.0,1503945559.0,1503947429.0,929.0,5.0,3.0
7464,37,5,653,1,1508711712.0,1508712458.0,1508713730.0,581.0,5.0,5.0
7465,92,3,640,1,1503784474.0,1503785131.0,1503788574.0,1232.0,5.0,5.0
7466,63,2,757,1,1509719437.0,1509719726.0,1509721909.0,1051.0,5.0,5.0
7467,36,2,950,1,1511308730.0,1511309047.0,1511309924.0,463.0,5.0,5.0
7468,36,2,164,1,1503164950.0,1503165350.0,1503167214.0,1206.0,5.0,5.0
7469,10,3,64,1,1511844986.0,1511845439.0,1511846494.0,516.0,5.0,5.0
7470,86,1,880,1,1506170787.0,1506171348.0,1506173467.0,1026.0,2.0,5.0
7471,23,5,465,1,1511257224.0,1511257612.0,1511260934.0,1993.0,5.0,2.0
7472,31,6,559,1,1494891613.0,1494891931.0,1494893425.0,648.0,5.0,3.0
7473,83,3,249,1,1510480431.0,1510480818.0,1510482615.0,1170.0,4.0,5.0
7474,30,4,816,1,1514703031.0,1514703716.0,1514705139.0,626.0,5.0,5.0
7475,89,2,706,1,1507551328.0,1507551450.0,1507552893.0,762.0,5.0,5.0
7476,27,5,595,1,1506722346.0,1506723079.0,1506725396.0,895.0,5.0,3.0
7477,24,6,87,1,1505741315.0,1505741871.0,1505742721.0,531.0,5.0,5.0
7478,75,1,311,1,1514763112.0,1514763552.0,1514766867.0,1194.0,5.0,5.0
7479,81,5,233,1,1514390869.0,1514391052.0,1514393449.0,1134.0,1.0,1.0
7480,44,0,262,1,1514242628.0,1514242766.0,1514245933.0,1150.0,4.0,4.0
7481,37,5,12,1,1510917915.0,1510918632.0,1510919997.0,732.0,5.0,4.0
7482,83,3,826,1,1507232853.0,1507233146.0,1507235097.0,960.0,5.0,5.0
7483,80,3,972,1,1509305067.0,1509305571.0,1509305898.0,327.0,5.0,3.0
7484,39,3,6,1,1509274507.0,1509274839.0,1509277951.0,1413.0,5.0,5.0
7485,49,0,642,1,1514023925.0,1514024562.0,1514026770.0,1061.0,5.0,1.0
7486,79,3,6,1,1513404430.0,1513404995.0,1513407948.0,1085.0,5.0,3.0
7487,66,3,819,1,1510413461.0,1510413903.0,1510414879.0,580.0,5.0,5.0
7489,10,3,22,1,1503141350.0,1503142111.0,1503144569.0,1158.0,5.0,5.0
7490,80,3,309,1,1509762423.0,1509762804.0,1509766367.0,1268.0,5.0,1.0
7491,36,2,801,1,1498351591.0,1498351811.0,1498353662.0,755.0,5.0,5.0
7492,79,3,167,1,1514702626.0,1514703105.0,1514704392.0,586.0,3.0,5.0
7493,32,3,371,1,1505806436.0,1505807068.0,1505810536.0,1240.0,2.0,5.0
7494,17,5,8,1,1506580709.0,1506581123.0,1506583674.0,965.0,5.0,5.0
7495,24,6,850,1,1510720990.0,1510721661.0,1510724008.0,904.0,5.0,5.0
7496,83,3,847,1,1514346955.0,1514347843.0,1514349243.0,619.0,5.0,1.0
7497,61,4,955,1,1513368517.0,1513368961.0,1513370508.0,664.0,3.0,5.0
7498,77,6,171,1,1513629176.0,1513629449.0,1513630020.0,371.0,5.0,5.0
7499,28,5,956,1,1512694208.0,1512694273.0,1512696829.0,966.0,5.0,5.0
7500,73,3,460,1,1513330157.0,1513330535.0,1513332348.0,1179.0,5.0,1.0
7501,40,5,172,1,1509964367.0,1509965249.0,1509967153.0,942.0,5.0,4.0
7502,66,3,618,1,1511838061.0,1511838528.0,1511840094.0,669.0,4.0,5.0
7503,77,6,585,1,1513827952.0,1513828221.0,1513829432.0,563.0,5.0,3.0
7504,82,6,74,1,1514602903.0,1514603044.0,1514606227.0,1154.0,5.0,5.0
7505,82,6,868,1,1513466899.0,1513467151.0,1513467765.0,384.0,5.0,5.0
7506,17,5,692,1,1507369596.0,1507370281.0,1507373415.0,1892.0,5.0,1.0
7507,23,5,566,1,1514651501.0,1514651722.0,1514654978.0,1469.0,5.0,5.0
7508,28,5,761,1,1506564886.0,1506565122.0,1506567037.0,774.0,5.0,5.0
7509,19,6,549,1,1489996124.0,1489996809.0,1489999332.0,956.0,4.0,2.0
7510,66,3,138,1,1509726762.0,1509727231.0,1509729341.0,1022.0,5.0,3.0
7511,9,2,762,1,1509812622.0,1509813354.0,1509814621.0,694.0,3.0,5.0
7512,34,5,497,1,1514146557.0,1514146638.0,1514149085.0,934.0,5.0,5.0
7513,99,6,36,1,1512309282.0,1512309494.0,1512312223.0,1264.0,3.0,3.0
7514,18,3,867,1,1513687073.0,1513687770.0,1513689310.0,800.0,5.0,4.0
7515,28,5,646,0,1508168973.0,1508169662.0,1508171412.0,882.0,5.0,5.0
7516,9,2,536,1,1514656944.0,1514657072.0,1514659482.0,1139.0,2.0,5.0
7518,94,6,473,1,1512714673.0,1512715313.0,1512716756.0,632.0,3.0,5.0
7519,27,5,126,1,1512566546.0,1512567169.0,1512568432.0,692.0,5.0,5.0
7520,48,2,356,1,1508580285.0,1508580446.0,1508581023.0,425.0,5.0,5.0
7521,34,5,946,1,1507052217.0,1507052910.0,1507054486.0,1051.0,2.0,5.0
7523,31,6,127,1,1496908587.0,1496908854.0,1496910312.0,637.0,5.0,4.0
7524,21,2,715,1,1506347315.0,1506347622.0,1506349289.0,850.0,4.0,5.0
7525,89,2,805,1,1507829282.0,1507829790.0,1507832795.0,1822.0,2.0,4.0
7526,3,2,114,1,1512817028.0,1512817707.0,1512820297.0,1210.0,5.0,5.0
7527,81,5,818,1,1511992058.0,1511992536.0,1511994591.0,816.0,2.0,1.0
7528,45,3,970,1,1513451490.0,1513451948.0,1513452353.0,357.0,5.0,5.0
7529,34,5,979,1,1512317048.0,1512317431.0,1512318226.0,510.0,5.0,5.0
7530,66,3,6,1,1510817755.0,1510818186.0,1510821658.0,1241.0,3.0,5.0
7531,36,2,367,1,1505334209.0,1505334740.0,1505335918.0,553.0,5.0,5.0
7532,30,4,772,1,1514450184.0,1514450260.0,1514451962.0,863.0,5.0,5.0
7533,63,2,374,1,1514452981.0,1514453535.0,1514453957.0,427.0,4.0,5.0
7534,28,5,718,1,1513692493.0,1513693124.0,1513695520.0,1134.0,1.0,5.0
7535,92,3,119,1,1513854461.0,1513855239.0,1513855867.0,444.0,4.0,5.0
7536,77,6,606,1,1514717141.0,1514717796.0,1514718770.0,579.0,5.0,5.0
7537,68,2,752,1,1513380216.0,1513380672.0,1513382807.0,840.0,5.0,5.0
7538,10,3,181,1,1513537510.0,1513537854.0,1513541277.0,1534.0,5.0,5.0
7539,26,2,49,1,1513214472.0,1513214708.0,1513216468.0,727.0,1.0,5.0
7540,26,2,403,1,1514690870.0,1514691579.0,1514695008.0,1228.0,5.0,5.0
7541,53,3,619,1,1506202896.0,1506203098.0,1506204677.0,673.0,5.0,2.0
7542,94,6,584,1,1491393036.0,1491393632.0,1491395551.0,948.0,5.0,2.0
7543,21,2,420,1,1513652188.0,1513652745.0,1513653306.0,368.0,5.0,5.0
7544,31,6,338,1,1514308799.0,1514309119.0,1514310143.0,752.0,5.0,4.0
7545,62,4,540,1,1506101474.0,1506102349.0,1506105789.0,2057.0,5.0,3.0
7546,49,0,911,1,1512260564.0,1512261071.0,1512263280.0,862.0,5.0,5.0
7547,24,6,76,1,1513924952.0,1513925707.0,1513926016.0,292.0,5.0,4.0
7548,50,4,610,1,1509053315.0,1509053685.0,1509055782.0,829.0,4.0,5.0
7549,17,5,946,1,1514224134.0,1514224876.0,1514227221.0,1466.0,5.0,1.0
7550,94,6,585,1,1506861469.0,1506861588.0,1506863514.0,951.0,1.0,5.0
7551,80,3,901,1,1501839544.0,1501839908.0,1501841905.0,1278.0,2.0,5.0
7552,63,2,669,1,1512143099.0,1512143400.0,1512146032.0,1226.0,4.0,5.0
7553,27,5,363,1,1510831686.0,1510832151.0,1510833917.0,888.0,5.0,5.0
7554,9,2,356,1,1513622483.0,1513623339.0,1513626499.0,1432.0,5.0,2.0
7555,66,3,538,1,1502993181.0,1502993997.0,1502995378.0,738.0,1.0,5.0
7556,44,0,102,1,1514351628.0,1514351762.0,1514354280.0,955.0,5.0,5.0
7558,87,3,663,1,1510577372.0,1510577713.0,1510578670.0,573.0,5.0,5.0
7559,94,6,127,1,1498544726.0,1498545158.0,1498546736.0,673.0,1.0,5.0
7560,33,2,406,1,1511569625.0,1511569924.0,1511571938.0,804.0,5.0,5.0
7561,73,3,703,1,1503486637.0,1503486795.0,1503488728.0,953.0,5.0,5.0
7562,18,3,186,1,1513385297.0,1513386030.0,1513388444.0,924.0,5.0,5.0
7563,32,3,737,1,1514011127.0,1514011286.0,1514012816.0,658.0,5.0,5.0
7564,39,3,240,1,1492434966.0,1492435536.0,1492438191.0,1235.0,5.0,2.0
7565,75,1,408,1,1513766962.0,1513767313.0,1513769799.0,1169.0,5.0,4.0
7566,91,3,304,1,1504971524.0,1504972157.0,1504975662.0,1566.0,5.0,5.0
7567,79,3,26,1,1514362097.0,1514362320.0,1514365067.0,1271.0,3.0,5.0
7568,82,6,792,1,1510132218.0,1510132419.0,1510135887.0,2072.0,5.0,5.0
7569,67,2,367,1,1508881089.0,1508881202.0,1508883781.0,973.0,5.0,5.0
7570,37,5,698,1,1508838490.0,1508838720.0,1508841194.0,1535.0,5.0,5.0
7571,39,3,100,1,1513179868.0,1513180214.0,1513181235.0,598.0,5.0,3.0
7572,98,4,250,1,1509695441.0,1509695686.0,1509698453.0,1030.0,5.0,5.0
7573,16,6,87,0,1499680915.0,1499681585.0,1499684275.0,1249.0,5.0,5.0
7574,20,3,131,1,1505937588.0,1505938113.0,1505940873.0,1276.0,3.0,2.0
7575,79,3,15,1,1513387612.0,1513387705.0,1513389334.0,688.0,4.0,5.0
7576,64,3,999,1,1511438171.0,1511439004.0,1511439722.0,480.0,4.0,2.0
7577,37,5,104,1,1513023918.0,1513024170.0,1513024896.0,417.0,5.0,5.0
7578,63,2,773,1,1513675715.0,1513676011.0,1513677931.0,1236.0,5.0,4.0
7579,53,3,64,1,1514518458.0,1514519253.0,1514520174.0,476.0,5.0,5.0
7580,27,5,172,1,1507709804.0,1507710351.0,1507712309.0,963.0,5.0,5.0
7581,73,3,413,1,1507695243.0,1507695832.0,1507697892.0,817.0,4.0,5.0
7582,80,3,128,1,1508450100.0,1508450996.0,1508452096.0,529.0,5.0,1.0
7583,9,2,959,1,1512859427.0,1512860147.0,1512861419.0,581.0,5.0,5.0
7584,19,6,549,1,1511443824.0,1511444446.0,1511444891.0,373.0,5.0,5.0
7585,21,2,101,1,1514610386.0,1514611237.0,1514614675.0,1231.0,5.0,5.0
7586,28,5,409,1,1497412181.0,1497412837.0,1497415678.0,1052.0,5.0,5.0
7587,33,2,146,1,1501645906.0,1501646425.0,1501647042.0,385.0,5.0,5.0
7588,91,3,533,1,1509119764.0,1509119889.0,1509121682.0,899.0,5.0,1.0
7589,49,0,290,1,1514322680.0,1514323453.0,1514325835.0,914.0,5.0,5.0
7591,24,6,774,1,1506984261.0,1506985158.0,1506988148.0,1096.0,5.0,5.0
7592,3,2,96,1,1506950637.0,1506951179.0,1506952733.0,806.0,2.0,5.0
7593,83,3,83,1,1509535916.0,1509536687.0,1509537911.0,677.0,5.0,5.0
7595,3,2,59,1,1510891165.0,1510892013.0,1510893499.0,645.0,5.0,2.0
7596,20,3,659,1,1513095998.0,1513096355.0,1513098963.0,1217.0,2.0,5.0
7597,37,5,143,1,1512761447.0,1512762319.0,1512764993.0,1242.0,5.0,5.0
7598,39,3,417,1,1505632072.0,1505632566.0,1505635696.0,1138.0,5.0,5.0
7599,18,3,100,0,1511339453.0,1511340301.0,1511342577.0,1087.0,5.0,5.0
7600,97,4,195,1,1493439288.0,1493439430.0,1493441682.0,875.0,5.0,5.0
7601,81,5,689,1,1507486060.0,1507486563.0,1507489344.0,1284.0,1.0,5.0
7603,75,1,306,1,1490693263.0,1490694050.0,1490694444.0,412.0,5.0,4.0
7604,97,4,545,1,1510263852.0,1510264497.0,1510267544.0,1114.0,5.0,5.0
7605,17,5,336,1,1507877481.0,1507877896.0,1507881291.0,1218.0,5.0,5.0
7606,80,3,150,1,1502822118.0,1502822837.0,1502824364.0,795.0,5.0,5.0
7607,32,3,541,1,1513994394.0,1513995221.0,1513998714.0,1247.0,5.0,4.0
7608,81,5,86,1,1510619638.0,1510619943.0,1510623500.0,1267.0,5.0,1.0
7609,3,2,285,1,1504000025.0,1504000791.0,1504002881.0,1328.0,2.0,5.0
7610,27,5,307,0,1511035634.0,1511035926.0,1511039241.0,1194.0,5.0,5.0
7611,18,3,812,1,1511296601.0,1511296982.0,1511298399.0,625.0,5.0,5.0
7613,18,3,428,1,1510875470.0,1510875735.0,1510876059.0,297.0,5.0,5.0
7614,18,3,763,1,1511117154.0,1511117303.0,1511120754.0,1545.0,5.0,5.0
7615,77,6,90,1,1513662169.0,1513663021.0,1513666108.0,1126.0,5.0,5.0
7616,86,1,937,1,1506270384.0,1506271049.0,1506271420.0,344.0,5.0,3.0
7617,27,5,108,1,1514476800.0,1514476911.0,1514479341.0,1147.0,5.0,2.0
7618,27,5,885,1,1511997621.0,1511997749.0,1512001095.0,1203.0,4.0,5.0
7619,24,6,612,1,1514540164.0,1514540952.0,1514541623.0,562.0,1.0,5.0
7620,34,5,833,1,1514406583.0,1514407337.0,1514410641.0,1191.0,4.0,2.0
7621,23,5,336,1,1510254192.0,1510254759.0,1510256397.0,838.0,5.0,3.0
7622,94,6,868,1,1511322662.0,1511323422.0,1511325214.0,737.0,5.0,3.0
7623,73,3,246,1,1489241067.0,1489241377.0,1489243568.0,1054.0,2.0,4.0
7624,27,5,570,1,1505087108.0,1505087910.0,1505088461.0,365.0,5.0,1.0
7625,37,5,267,1,1511260043.0,1511260813.0,1511263059.0,1075.0,5.0,5.0
7626,40,5,614,1,1507464512.0,1507464826.0,1507465400.0,423.0,5.0,5.0
7627,28,5,653,1,1504734759.0,1504734981.0,1504737849.0,1060.0,5.0,5.0
7628,30,4,935,1,1514283676.0,1514284123.0,1514285320.0,666.0,3.0,2.0
7629,87,3,701,1,1512591375.0,1512591970.0,1512592715.0,423.0,5.0,1.0
7630,45,3,37,1,1512926551.0,1512926724.0,1512928384.0,1096.0,5.0,5.0
7631,87,3,459,1,1511370717.0,1511371218.0,1511373030.0,1178.0,5.0,5.0
7632,39,3,288,1,1496672796.0,1496673047.0,1496675211.0,1043.0,5.0,5.0
7633,86,1,656,1,1501547291.0,1501547817.0,1501551349.0,1259.0,5.0,5.0
7634,98,4,237,1,1492906179.0,1492906270.0,1492908865.0,978.0,3.0,4.0
7635,10,3,542,1,1510921024.0,1510921509.0,1510925032.0,1573.0,5.0,5.0
7636,39,3,949,1,1510619996.0,1510620615.0,1510622888.0,881.0,5.0,3.0
7637,28,5,912,1,1507603295.0,1507603436.0,1507604388.0,485.0,5.0,5.0
7638,67,2,973,1,1512204427.0,1512204553.0,1512205093.0,410.0,5.0,5.0
7640,37,5,505,1,1509446452.0,1509446570.0,1509448429.0,925.0,5.0,5.0
7641,75,1,306,1,1494954228.0,1494954764.0,1494957333.0,1587.0,1.0,5.0
7642,84,3,68,1,1506302107.0,1506302859.0,1506304260.0,620.0,5.0,5.0
7643,27,5,343,1,1508904526.0,1508905336.0,1508908439.0,1130.0,5.0,5.0
7644,84,3,273,1,1513763727.0,1513764004.0,1513767175.0,1912.0,5.0,2.0
7646,63,2,578,0,1514493593.0,1514494347.0,1514496237.0,766.0,4.0,5.0
7647,62,4,924,1,1507244625.0,1507244866.0,1507245364.0,349.0,5.0,5.0
7648,19,6,320,1,1505775081.0,1505775238.0,1505776159.0,476.0,5.0,5.0
7650,21,2,562,1,1495017491.0,1495018093.0,1495021513.0,1533.0,2.0,4.0
7651,94,6,908,1,1504371365.0,1504371907.0,1504374033.0,1029.0,5.0,5.0
7652,37,5,674,1,1512078588.0,1512079003.0,1512081765.0,1028.0,5.0,5.0
7653,77,6,383,1,1509334825.0,1509335288.0,1509335885.0,379.0,2.0,5.0
7654,64,3,910,1,1514326662.0,1514327270.0,1514328129.0,457.0,5.0,5.0
7655,19,6,945,1,1490015389.0,1490015781.0,1490019074.0,1484.0,3.0,4.0
7656,52,3,291,1,1514408976.0,1514409456.0,1514410179.0,416.0,5.0,5.0
7657,98,4,29,1,1512070759.0,1512071511.0,1512073611.0,1018.0,3.0,5.0
7658,97,4,382,1,1510495656.0,1510495972.0,1510496461.0,390.0,5.0,3.0
7660,32,3,851,1,1513070708.0,1513071510.0,1513073558.0,1305.0,5.0,3.0
7661,83,3,954,1,1512875264.0,1512875672.0,1512878950.0,1183.0,5.0,1.0
7662,79,3,729,1,1513985051.0,1513985243.0,1513987424.0,854.0,5.0,2.0
7663,67,2,385,1,1508592795.0,1508593415.0,1508595949.0,1188.0,2.0,5.0
7664,87,3,17,1,1511860131.0,1511860232.0,1511861764.0,1027.0,5.0,5.0
7665,97,4,914,1,1498946585.0,1498947446.0,1498950447.0,1100.0,5.0,5.0
7666,41,3,817,1,1510910545.0,1510911305.0,1510914170.0,1747.0,5.0,2.0
7667,27,5,566,0,1513923235.0,1513923975.0,1513926083.0,832.0,5.0,5.0
7668,73,3,712,1,1513882808.0,1513883502.0,1513885713.0,1062.0,5.0,1.0
7669,33,2,374,1,1513301486.0,1513301903.0,1513305052.0,1144.0,5.0,5.0
7670,79,3,288,1,1512720543.0,1512721036.0,1512724511.0,1555.0,5.0,5.0
7671,45,3,184,1,1510798713.0,1510799367.0,1510802207.0,1051.0,4.0,5.0
7672,82,6,372,1,1507888078.0,1507888466.0,1507889194.0,593.0,2.0,5.0
7673,34,5,574,1,1509216608.0,1509217166.0,1509218209.0,606.0,5.0,5.0
7674,37,5,141,1,1513249410.0,1513250041.0,1513250807.0,498.0,5.0,5.0
7675,84,3,847,1,1508294242.0,1508294877.0,1508296105.0,568.0,5.0,5.0
7676,27,5,80,1,1507382138.0,1507382494.0,1507383195.0,473.0,5.0,3.0
7677,20,3,579,1,1512918423.0,1512918606.0,1512920282.0,853.0,5.0,5.0
7678,92,3,455,1,1500209990.0,1500210119.0,1500212893.0,1281.0,2.0,5.0
7679,31,6,449,1,1496248536.0,1496249380.0,1496250198.0,519.0,5.0,2.0
7680,19,6,501,1,1513933546.0,1513933925.0,1513936614.0,1652.0,5.0,5.0
7681,75,1,85,1,1511984010.0,1511984752.0,1511985555.0,513.0,1.0,5.0
7682,17,5,566,1,1506877637.0,1506878049.0,1506880196.0,1359.0,1.0,5.0
7683,34,5,104,1,1510053854.0,1510054446.0,1510055824.0,737.0,5.0,5.0
7684,82,6,394,1,1512279089.0,1512279737.0,1512280670.0,479.0,5.0,1.0
7685,32,3,741,1,1511725656.0,1511726087.0,1511728237.0,1038.0,5.0,3.0
7686,86,1,520,1,1514020981.0,1514021367.0,1514022948.0,1053.0,4.0,5.0
7687,79,3,46,1,1514694658.0,1514695321.0,1514696109.0,436.0,3.0,3.0
7689,31,6,90,1,1493296543.0,1493297194.0,1493297499.0,318.0,5.0,5.0
7690,90,6,332,1,1507770628.0,1507771430.0,1507773409.0,793.0,5.0,1.0
7691,59,3,581,0,1513700540.0,1513700871.0,1513701391.0,402.0,5.0,2.0
7692,62,4,704,1,1501042613.0,1501042790.0,1501044488.0,709.0,5.0,1.0
7694,17,5,539,1,1514650623.0,1514651157.0,1514654381.0,1457.0,1.0,5.0
7695,23,5,147,1,1505748385.0,1505749055.0,1505750480.0,755.0,5.0,4.0
7696,16,6,90,1,1498196515.0,1498197049.0,1498198170.0,536.0,5.0,5.0
7697,88,2,723,1,1502046220.0,1502046322.0,1502047657.0,720.0,5.0,5.0
7698,91,3,624,1,1508885174.0,1508885493.0,1508886181.0,406.0,5.0,4.0
7699,31,6,3,1,1505257871.0,1505258062.0,1505258673.0,383.0,5.0,4.0
7700,97,4,156,1,1497713516.0,1497714367.0,1497715978.0,828.0,3.0,5.0
7701,62,4,816,1,1512174720.0,1512174862.0,1512176478.0,684.0,4.0,5.0
7702,82,6,549,0,1507232847.0,1507233641.0,1507234593.0,571.0,5.0,3.0
7703,52,3,796,1,1507610119.0,1507610557.0,1507613327.0,1030.0,5.0,3.0
7705,33,2,905,0,1514234741.0,1514235396.0,1514236945.0,664.0,2.0,4.0
7706,87,3,357,1,1512302755.0,1512303066.0,1512304703.0,838.0,5.0,5.0
7707,64,3,943,1,1509825813.0,1509826136.0,1509828603.0,940.0,5.0,1.0
7708,33,2,436,1,1513892957.0,1513893173.0,1513894647.0,642.0,5.0,2.0
7709,59,3,879,1,1512796205.0,1512796712.0,1512799881.0,1150.0,2.0,4.0
7710,98,4,156,0,1505665269.0,1505666016.0,1505667864.0,920.0,5.0,5.0
7711,48,2,746,1,1511322231.0,1511322737.0,1511325420.0,1004.0,5.0,5.0
7712,50,4,25,1,1510957863.0,1510957927.0,1510961054.0,1138.0,5.0,5.0
7713,62,4,564,1,1502793070.0,1502793541.0,1502794403.0,536.0,5.0,5.0
7714,10,3,378,1,1508780605.0,1508780761.0,1508783500.0,1679.0,5.0,5.0
7715,10,3,213,1,1514622084.0,1514622457.0,1514622995.0,409.0,1.0,5.0
7716,83,3,310,1,1507824461.0,1507824711.0,1507825486.0,502.0,4.0,5.0
7717,63,2,54,1,1514202524.0,1514203182.0,1514203551.0,343.0,5.0,5.0
7718,62,4,556,1,1509488356.0,1509488849.0,1509491727.0,1063.0,2.0,5.0
7719,32,3,712,1,1513002733.0,1513003507.0,1513006342.0,1305.0,1.0,3.0
7720,31,6,139,1,1514469034.0,1514469161.0,1514472700.0,1580.0,5.0,5.0
7721,10,3,969,1,1503592236.0,1503593121.0,1503595636.0,1180.0,4.0,5.0
7722,32,3,357,1,1508406746.0,1508406851.0,1508408239.0,949.0,5.0,2.0
7723,68,2,965,1,1514517191.0,1514517332.0,1514518944.0,683.0,5.0,1.0
7724,9,2,900,1,1507059062.0,1507059253.0,1507060899.0,841.0,5.0,5.0
7725,10,3,105,1,1501224182.0,1501224487.0,1501226169.0,704.0,5.0,5.0
7726,99,6,857,1,1514077285.0,1514077775.0,1514078148.0,311.0,2.0,5.0
7727,75,1,306,1,1513035039.0,1513035873.0,1513037135.0,578.0,5.0,5.0
7728,20,3,622,1,1513861736.0,1513861810.0,1513864305.0,1173.0,5.0,5.0
7729,45,3,360,1,1505887870.0,1505888190.0,1505891189.0,1099.0,5.0,4.0
7730,84,3,150,1,1502154395.0,1502154962.0,1502156536.0,672.0,2.0,5.0
7731,94,6,301,1,1511437435.0,1511438074.0,1511439704.0,835.0,5.0,5.0
7732,31,6,775,0,1514690610.0,1514691266.0,1514692372.0,531.0,1.0,1.0
7733,80,3,319,1,1514679224.0,1514679859.0,1514683409.0,1264.0,5.0,1.0
7734,88,2,773,1,1513464950.0,1513465289.0,1513466910.0,686.0,1.0,3.0
7735,94,6,322,1,1512755547.0,1512756244.0,1512757936.0,1113.0,5.0,5.0
7736,40,5,674,1,1512996696.0,1512996905.0,1512997968.0,614.0,2.0,2.0
7737,80,3,502,1,1507679139.0,1507679465.0,1507680317.0,455.0,5.0,5.0
7738,79,3,489,1,1512231293.0,1512231760.0,1512235308.0,1583.0,5.0,5.0
7739,80,3,357,1,1510916689.0,1510917187.0,1510919779.0,1210.0,2.0,5.0
7740,0,0,280,1,1509101096.0,1509101540.0,1509103816.0,1087.0,2.0,5.0
7741,9,2,522,1,1514212412.0,1514213039.0,1514215584.0,1192.0,4.0,5.0
7742,37,5,396,1,1514696887.0,1514697142.0,1514700450.0,1192.0,3.0,5.0
7743,31,6,94,1,1511753676.0,1511753901.0,1511756667.0,1029.0,5.0,4.0
7744,41,3,369,1,1514200230.0,1514200962.0,1514204496.0,1578.0,5.0,1.0
7745,73,3,240,1,1489338914.0,1489339655.0,1489340930.0,888.0,5.0,4.0
7746,41,3,791,1,1511566098.0,1511566951.0,1511567318.0,310.0,5.0,5.0
7747,73,3,65,1,1502815199.0,1502815950.0,1502819523.0,1593.0,5.0,5.0
7748,73,3,291,1,1514046185.0,1514046838.0,1514048545.0,865.0,5.0,5.0
7749,89,2,854,1,1501502066.0,1501502132.0,1501503913.0,894.0,3.0,5.0
7750,27,5,270,0,1505790584.0,1505791027.0,1505792467.0,631.0,5.0,5.0
7751,98,4,123,1,1508001317.0,1508002172.0,1508004769.0,1602.0,1.0,4.0
7752,79,3,927,1,1514486225.0,1514486715.0,1514487144.0,367.0,1.0,5.0
7753,10,3,121,1,1502882432.0,1502883140.0,1502885670.0,1186.0,5.0,5.0
7755,48,2,386,1,1513404739.0,1513405408.0,1513407831.0,926.0,5.0,4.0
7756,10,3,121,1,1500926217.0,1500926997.0,1500928656.0,847.0,5.0,4.0
7757,24,6,904,1,1509062644.0,1509062978.0,1509065820.0,1052.0,3.0,5.0
7758,68,2,965,1,1512583994.0,1512584066.0,1512584590.0,404.0,5.0,5.0
7759,20,3,65,1,1513729858.0,1513730503.0,1513734084.0,1274.0,4.0,4.0
7760,31,6,792,1,1504512779.0,1504512976.0,1504515175.0,1057.0,2.0,5.0
7761,36,2,464,1,1513343941.0,1513344666.0,1513346423.0,885.0,4.0,5.0
7762,16,6,908,1,1501969722.0,1501970146.0,1501973431.0,1185.0,5.0,5.0
7763,59,3,93,1,1513569942.0,1513570615.0,1513572908.0,887.0,5.0,1.0
7764,39,3,277,1,1514639786.0,1514639857.0,1514642417.0,1198.0,5.0,5.0
